estate_seed,rfc,es_proveedor,es_cliente,categoria,num_facturas,monto_total_facturado,monto_promedio_factura,monto_max_factura,monto_std_factura,pct_facturas_ppd,num_formas_pago_distintas,tiene_contrato,num_contratos,tiene_orden_compra,num_ordenes_compra,pct_po_mismo_requester_approver,pct_po_justo_bajo_umbral_50k,en_lista_69b,es_69b_definitivo,dias_antiguedad_al_facturar,num_transferencias_recibidas,monto_total_transferido,pct_facturas_sin_pago_rastreable,pct_concepto_generico,clabe_identica_a_empleado,misma_institucion_bancaria_que_empleado,monto_total_en_ledger,num_facturas_venta,monto_total_venta,monto_promedio_venta,pct_facturas_venta_sin_cobro,dias_a_cierre_periodo_venta,scheme_type,es_fraude,situacion_sat
25,ZOC080811S0F,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,368483.47,368483.47,0.0,13.0,no_esquema,0,no_listado
25,ZWG070226WGH,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,58000.0,58000.0,0.0,32.0,no_esquema,0,no_listado
26,ACC000303ATI,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,192823.34,192823.34,0.0,199.0,no_esquema,0,no_listado
26,AHQ2210165KJ,1,0,Transporte,9,789261.06,87695.67,146362.42,45566.88,0.5556,5,1,1,1,9,0.1111,0.0,0,0,2181.0,8,673407.86,0.1111,0.0,0,0,789261.06,0,0.0,0.0,0.0,,no_esquema,0,no_listado
26,AMO150812KJ8,1,0,Logistica,6,334999.83,55833.31,119870.73,31433.88,0.1667,4,1,1,1,1,0.0,1.0,0,0,2494.0,5,293002.39,0.1667,0.0,0,0,334999.83,0,0.0,0.0,0.0,,no_esquema,0,no_listado
26,ANU100912RVS,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,247449.74,247449.74,0.0,81.0,no_esquema,0,no_listado
26,AYN2608118H6,1,0,Seguridad,8,556800.0,69600.0,69600.0,0.0,0.0,5,1,1,0,0,0.0,0.0,0,0,1249.0,7,487200.0,0.0,0.0,0,0,556800.0,0,0.0,0.0,0.0,,no_esquema,0,no_listado
26,BCW011228YP5,1,0,Transporte,6,446236.82,74372.8,118281.14,44210.39,0.5,5,0,0,1,2,0.0,0.0,0,0,926.0,6,446236.82,0.0,0.0,0,0,446236.82,0,0.0,0.0,0.0,,no_esquema,0,no_listado
26,CCT1103074VD,1,0,Tecnologia,6,371169.01,61861.5,172178.06,55460.5,1.0,4,1,1,1,6,0.0,0.0,0,0,573.0,6,371169.01,0.0,0.0,0,0,371169.01,0,0.0,0.0,0.0,,no_esquema,0,no_listado
26,CDA0905081YI,1,0,Construccion,9,531129.08,59014.34,70394.53,7956.21,0.0,6,1,1,1,9,0.0,0.1111,0,0,95.0,9,531129.08,0.0,0.0,0,0,531129.08,0,0.0,0.0,0.0,,no_esquema,0,no_listado
26,CKT070423RK0,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,64151.1,64151.1,0.0,82.0,no_esquema,0,no_listado
26,CVE160329RB9,1,0,Transporte,5,685968.93,137193.79,168483.97,20700.45,0.4,4,0,0,1,4,0.25,0.0,0,0,564.0,4,566098.2,0.2,0.0,0,0,685968.93,0,0.0,0.0,0.0,,no_esquema,0,no_listado
26,CVI090508P57,1,0,Publicidad,3,189261.83,63087.28,101166.36,34540.42,0.6667,3,1,1,1,1,0.0,0.0,0,0,175.0,2,88095.47,0.3333,0.0,0,0,189261.83,0,0.0,0.0,0.0,,no_esquema,0,no_listado
26,CWS130317CG5,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,167960.03,167960.03,0.0,24.0,no_esquema,0,no_listado
26,CZX100223HHR,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,62562.18,62562.18,0.0,189.0,no_esquema,0,no_listado
26,DKD010728EV7,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,318446.83,318446.83,0.0,119.0,no_esquema,0,no_listado
26,DMP1604159CG,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,337020.94,337020.94,0.0,24.0,no_esquema,0,no_listado
26,EGO200613DR4,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,124445.82,124445.82,0.0,15.0,no_esquema,0,no_listado
26,EWR030915C5J,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,3,971115.55,323705.18,0.6667,0.0,revenue_inflation,1,no_listado
26,EXI240415E16,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,277962.2,277962.2,0.0,1.0,no_esquema,0,no_listado
26,FAS140903D89,1,0,Consultoria,3,263810.08,87936.69,128279.91,48605.62,0.6667,3,0,0,1,3,0.0,0.0,0,0,1651.0,2,147846.67,0.3333,0.0,0,0,263810.08,0,0.0,0.0,0.0,,no_esquema,0,no_listado
26,FLX041114IV2,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,94074.07,94074.07,0.0,234.0,no_esquema,0,no_listado
26,FNO231117X3C,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,216317.83,216317.83,0.0,191.0,no_esquema,0,no_listado
26,GDB260717LAB,1,0,Consultoria,5,397902.24,79580.45,146272.66,42339.17,0.6,3,0,0,1,5,1.0,0.0,0,0,644.0,4,340861.75,0.2,0.0,0,0,397902.24,0,0.0,0.0,0.0,,kickback,1,no_listado
26,GKE0206203NL,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,306892.6,306892.6,0.0,182.0,no_esquema,0,no_listado
26,GRZ250902UG2,1,0,Publicidad,4,382652.42,95663.1,160356.63,44667.95,0.5,4,1,1,1,4,0.0,0.0,0,0,1263.0,2,118499.0,0.5,0.0,0,0,382652.42,0,0.0,0.0,0.0,,no_esquema,0,no_listado
26,HIN210306TLX,1,0,Transporte,1,1565637.78,1565637.78,1565637.78,0.0,0.0,1,0,0,0,0,0.0,0.0,0,0,332.0,1,1565637.78,0.0,0.0,0,0,1565637.78,0,0.0,0.0,0.0,,round_tripping,1,no_listado
26,HSX261126MCG,1,0,Limpieza,6,281660.88,46943.48,99559.44,32076.99,1.0,3,0,0,1,3,0.0,0.0,0,0,1592.0,5,229059.03,0.1667,0.0,0,0,281660.88,0,0.0,0.0,0.0,,no_esquema,0,no_listado
26,IRA230524CE9,1,0,Limpieza,3,138302.24,46100.75,100428.89,38420.3,0.6667,3,1,1,1,2,0.0,0.0,1,0,1826.0,2,118645.08,0.3333,0.0,0,0,138302.24,0,0.0,0.0,0.0,,no_esquema,0,presunto
26,JIR17082071H,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,147416.15,147416.15,0.0,124.0,no_esquema,0,no_listado
26,MEGA780131F75,1,0,Consultoria,5,378156.82,75631.36,166228.21,69670.7,0.4,2,0,0,0,0,0.0,0.0,1,1,100.0,5,378156.82,0.0,1.0,0,0,378156.82,0,0.0,0.0,0.0,,phantom_vendor,1,definitivo
26,MFF260224U9G,1,0,Papeleria,4,53946.61,13486.65,16734.79,1890.58,0.0,3,1,1,0,0,0.0,0.0,0,0,2156.0,4,53946.61,0.0,0.0,0,0,53946.61,0,0.0,0.0,0.0,,no_esquema,0,no_listado
26,MSJ040720W8A,1,0,Construccion,8,601021.82,75127.73,155594.58,44981.83,0.75,3,1,1,1,8,0.125,0.125,0,0,1259.0,6,525901.01,0.25,0.0,0,0,601021.82,0,0.0,0.0,0.0,,no_esquema,0,no_listado
26,NCJ151102GW9,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,212061.03,212061.03,0.0,53.0,no_esquema,0,no_listado
26,OJA1706261Q3,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,118415.89,118415.89,0.0,31.0,no_esquema,0,no_listado
26,OKE080626G2Q,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,59478.19,59478.19,0.0,179.0,no_esquema,0,no_listado
26,PAI200414RD9,1,0,Consultoria,5,148382.94,29676.59,36364.7,4394.4,0.0,2,1,1,0,0,0.0,0.0,1,0,2563.0,4,122396.67,0.2,0.0,0,0,148382.94,0,0.0,0.0,0.0,,no_esquema,0,presunto
26,PTD050612VY5,1,0,Transporte,6,339805.72,56634.29,173906.72,55210.08,0.3333,3,1,1,1,6,0.0,0.0,0,0,840.0,6,339805.72,0.0,0.0,0,0,339805.72,0,0.0,0.0,0.0,,no_esquema,0,no_listado
26,QBJ041021X56,1,0,Logistica,8,692429.51,86553.69,172665.06,54791.05,0.5,4,0,0,1,3,0.0,0.0,0,0,1139.0,7,666666.59,0.125,0.0,0,0,692429.51,0,0.0,0.0,0.0,,no_esquema,0,no_listado
26,QEE201005RTF,1,0,Tecnologia,8,649084.03,81135.5,165192.28,57088.52,0.5,4,1,1,1,8,0.125,0.0,0,0,1168.0,5,408561.52,0.375,0.0,0,0,649084.03,0,0.0,0.0,0.0,,no_esquema,0,no_listado
26,QPV2511123GK,1,0,Mantenimiento,6,44756.91,7459.49,10172.41,1632.53,0.6667,6,1,1,1,6,1.0,0.0,0,0,1632.0,6,44756.91,0.0,0.0,0,0,44756.91,0,0.0,0.0,0.0,,no_esquema,0,no_listado
26,QRM020815Q5Y,1,0,Transporte,10,485821.03,48582.1,49780.08,944.19,0.5,6,0,0,1,10,1.0,1.0,0,0,1517.0,8,388109.37,0.0,1.0,0,0,485821.03,0,0.0,0.0,0.0,,threshold_splitting,1,no_listado
26,SBN150815TXY,1,0,Mantenimiento,1,9860.0,9860.0,9860.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0,0,1244.0,1,9860.0,0.0,0.0,0,0,9860.0,0,0.0,0.0,0.0,,no_esquema,0,no_listado
26,TIX201216W6G,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,58926.19,58926.19,0.0,229.0,no_esquema,0,no_listado
26,TRA171012HXA,1,0,Mantenimiento,7,612244.21,87463.46,159524.13,41309.57,0.2857,4,1,1,1,4,0.0,0.0,1,0,1181.0,4,436623.64,0.4286,0.0,0,0,612244.21,0,0.0,0.0,0.0,,no_esquema,0,presunto
26,TVK250501NLD,1,0,Consultoria,3,191769.82,63923.27,86696.63,16441.18,0.3333,3,0,0,1,1,0.0,1.0,0,0,840.0,2,135171.3,0.3333,0.0,0,0,191769.82,0,0.0,0.0,0.0,,no_esquema,0,no_listado
26,TVV081027QDY,1,0,Limpieza,8,30673.52,3834.19,5920.0,910.53,0.0,1,0,0,0,0,0.0,0.0,0,0,2409.0,8,30673.52,0.0,0.0,0,0,30673.52,0,0.0,0.0,0.0,,no_esquema,0,no_listado
26,UAV25121295M,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,233415.54,233415.54,0.0,158.0,no_esquema,0,no_listado
26,UWA130725ESP,1,0,Transporte,10,438996.08,43899.61,47901.5,2262.39,0.0,4,1,1,1,10,0.0,0.3,0,0,1755.0,10,438996.08,0.0,0.0,0,0,438996.08,0,0.0,0.0,0.0,,no_esquema,0,no_listado
26,UZP2002123OR,1,0,Logistica,5,423907.64,84781.53,141886.68,44437.47,0.4,3,1,1,1,5,0.2,0.0,0,0,249.0,3,313769.83,0.4,0.0,0,0,423907.64,0,0.0,0.0,0.0,,no_esquema,0,no_listado
26,VAC0202084UV,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,251041.16,251041.16,0.0,60.0,no_esquema,0,no_listado
26,VKL1802156AR,1,0,Mantenimiento,4,342443.9,85610.97,166725.18,54335.8,0.25,3,0,0,1,2,0.0,0.0,0,0,116.0,4,342443.9,0.0,0.0,0,0,342443.9,0,0.0,0.0,0.0,,no_esquema,0,no_listado
26,VNT1609043SX,1,0,Consultoria,6,325193.96,54198.99,61258.89,5771.11,0.0,4,1,1,0,0,0.0,0.0,0,0,2197.0,6,325193.96,0.0,0.0,0,0,325193.96,0,0.0,0.0,0.0,,no_esquema,0,no_listado
26,VPB211114VO3,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,64517.33,64517.33,0.0,116.0,no_esquema,0,no_listado
26,VYY180310YZ2,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,182539.84,182539.84,0.0,201.0,no_esquema,0,no_listado
26,XVR261028QFX,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,59871.66,59871.66,0.0,46.0,no_esquema,0,no_listado
26,YWM181117L7C,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,340256.19,340256.19,0.0,169.0,no_esquema,0,no_listado
26,ZEV0006263LX,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,142968.71,142968.71,0.0,214.0,no_esquema,0,no_listado
26,ZYN021228N2Q,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,294246.16,294246.16,0.0,92.0,no_esquema,0,no_listado
27,ALJ210204LJL,1,0,Logistica,5,507513.16,101502.63,159978.5,52529.36,0.4,5,1,1,1,5,0.0,0.0,0,0,197.0,2,235504.67,0.6,0.0,0,0,507513.16,0,0.0,0.0,0.0,,no_esquema,0,no_listado
27,ANI021119TEW,1,0,Mantenimiento,13,623748.18,47980.63,49682.34,972.93,0.6923,5,0,0,1,13,1.0,1.0,0,0,2068.0,12,574774.34,0.0,1.0,0,0,623748.18,0,0.0,0.0,0.0,,threshold_splitting,1,no_listado
27,AOI091125Z6H,1,0,Publicidad,4,365546.21,91386.55,168485.77,53263.92,0.25,3,1,1,1,4,1.0,0.0,0,0,863.0,4,365546.21,0.0,0.0,0,0,365546.21,0,0.0,0.0,0.0,,kickback,1,no_listado
27,BTM0409096G7,1,0,Limpieza,5,249571.03,49914.21,125900.43,39508.12,0.6,3,1,1,1,4,0.0,0.0,0,0,91.0,4,123670.6,0.2,0.0,0,0,249571.03,0,0.0,0.0,0.0,,no_esquema,0,no_listado
27,CAV170522EJ6,1,0,Logistica,3,128977.94,42992.65,62987.15,18002.56,0.3333,2,1,1,1,2,0.5,0.5,1,0,2101.0,2,82333.25,0.3333,0.0,0,0,128977.94,0,0.0,0.0,0.0,,no_esquema,0,presunto
27,CJN2504089BD,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,60281.08,60281.08,0.0,115.0,no_esquema,0,no_listado
27,CJU050208K83,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,61961.33,61961.33,0.0,124.0,no_esquema,0,no_listado
27,CUZ210314U2B,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,159101.55,159101.55,0.0,198.0,no_esquema,0,no_listado
27,CVX250919OAI,1,0,Consultoria,6,405615.89,67602.65,144940.02,46765.42,0.6667,3,0,0,1,1,0.0,0.0,0,0,1431.0,6,405615.89,0.0,0.0,0,0,405615.89,0,0.0,0.0,0.0,,no_esquema,0,no_listado
27,DID110421FXH,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,189489.48,189489.48,0.0,131.0,no_esquema,0,no_listado
27,FGM220211ALE,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,256854.5,256854.5,0.0,141.0,no_esquema,0,no_listado
27,GCC240510V3A,1,0,Consultoria,7,677475.05,96782.15,160760.78,36919.19,0.5714,5,0,0,1,2,0.5,0.0,1,0,107.0,3,220559.15,0.5714,0.0,0,0,677475.05,0,0.0,0.0,0.0,,no_esquema,0,presunto
27,GDD190628DNO,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,215600.79,215600.79,0.0,15.0,no_esquema,0,no_listado
27,GDE060919MK5,1,0,Papeleria,4,427289.09,106822.27,161055.24,37985.13,0.25,3,0,0,1,1,0.0,0.0,0,0,1277.0,4,427289.09,0.0,0.0,0,0,427289.09,0,0.0,0.0,0.0,,no_esquema,0,no_listado
27,GDI111004AG2,1,0,Consultoria,8,733940.25,91742.53,167390.7,49395.43,0.5,4,0,0,0,0,0.0,0.0,1,1,98.0,8,733940.25,0.0,1.0,0,1,733940.25,0,0.0,0.0,0.0,,phantom_vendor,1,definitivo
27,GYI020807HDL,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,252275.14,252275.14,0.0,50.0,no_esquema,0,no_listado
27,HNL12091629A,1,0,Limpieza,3,143018.06,47672.69,105272.32,40735.28,0.3333,3,1,1,1,3,0.0,0.0,0,0,474.0,3,143018.06,0.0,0.0,0,0,143018.06,0,0.0,0.0,0.0,,no_esquema,0,no_listado
27,HYE170811CPA,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,60483.59,60483.59,0.0,102.0,no_esquema,0,no_listado
27,IKN0109153P3,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,300528.88,300528.88,0.0,185.0,no_esquema,0,no_listado
27,JLP220810Z04,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,61355.16,61355.16,0.0,195.0,no_esquema,0,no_listado
27,JWT000704WNV,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,62418.6,62418.6,0.0,131.0,no_esquema,0,no_listado
27,KPP190117HOJ,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,5,917519.41,183503.88,1.0,0.0,revenue_inflation,1,no_listado
27,LCM0603066EO,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,249091.97,249091.97,0.0,185.0,no_esquema,0,no_listado
27,MADC730705H94,1,0,Consultoria,5,166662.92,33332.58,46049.74,8436.85,0.0,4,1,1,0,0,0.0,0.0,1,0,2581.0,5,166662.92,0.0,0.0,0,0,166662.92,0,0.0,0.0,0.0,,no_esquema,0,presunto
27,MJH150208LDN,1,0,Transporte,10,443753.06,44375.31,47389.24,1482.52,0.0,5,1,1,1,10,0.0,0.2,0,0,1702.0,9,398862.29,0.0,0.0,0,0,443753.06,0,0.0,0.0,0.0,,no_esquema,0,no_listado
27,MLJ000716WSF,1,0,Papeleria,4,60871.09,15217.77,17304.97,2107.86,0.0,3,1,1,0,0,0.0,0.0,0,0,2174.0,3,46108.19,0.25,0.0,0,0,60871.09,0,0.0,0.0,0.0,,no_esquema,0,no_listado
27,MLQ180523CGI,1,0,Consultoria,6,308118.16,51353.03,60624.37,6713.68,0.0,4,1,1,0,0,0.0,0.0,0,0,2230.0,6,308118.16,0.0,0.0,0,0,308118.16,0,0.0,0.0,0.0,,no_esquema,0,no_listado
27,MRK2202266QS,1,0,Limpieza,5,240837.02,48167.4,130674.64,43715.93,0.4,3,1,1,1,5,0.0,0.0,0,0,1140.0,5,240837.02,0.0,0.0,0,0,240837.02,0,0.0,0.0,0.0,,no_esquema,0,no_listado
27,MSR090626ME7,1,0,Mantenimiento,6,41131.7,6855.28,8860.69,1182.31,0.6667,4,1,1,1,6,1.0,0.0,0,0,1605.0,6,41131.7,0.0,0.0,0,0,41131.7,0,0.0,0.0,0.0,,no_esquema,0,no_listado
27,MXK221217MT3,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,253173.75,253173.75,0.0,165.0,no_esquema,0,no_listado
27,NJD0402253K1,1,0,Limpieza,8,35058.42,4382.3,6196.27,1269.7,0.0,1,0,0,0,0,0.0,0.0,0,0,2406.0,8,35058.42,0.0,0.0,0,0,35058.42,0,0.0,0.0,0.0,,no_esquema,0,no_listado
27,NMU211013V11,1,0,Seguridad,3,258646.26,86215.42,121332.97,48411.5,0.3333,2,1,1,1,3,0.0,0.0,0,0,2315.0,2,240887.34,0.3333,0.0,0,0,258646.26,0,0.0,0.0,0.0,,no_esquema,0,no_listado
27,NSV070328TE6,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,314530.87,314530.87,0.0,18.0,no_esquema,0,no_listado
27,OEV080911BWS,1,0,Mantenimiento,1,1405635.73,1405635.73,1405635.73,0.0,0.0,1,0,0,0,0,0.0,0.0,0,0,370.0,1,1405635.73,0.0,0.0,0,0,1405635.73,0,0.0,0.0,0.0,,round_tripping,1,no_listado
27,OHW070824RO2,1,0,Construccion,9,486250.06,54027.78,69246.92,10970.54,0.0,5,1,1,1,9,0.0,0.1111,0,0,50.0,6,329274.68,0.3333,0.0,0,0,486250.06,0,0.0,0.0,0.0,,no_esquema,0,no_listado
27,OHZ2502279VU,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,211747.32,211747.32,0.0,237.0,no_esquema,0,no_listado
27,OSV240404TR7,1,0,Seguridad,3,216140.46,72046.82,144720.75,53054.94,0.6667,3,0,0,1,1,0.0,0.0,0,0,2013.0,3,216140.46,0.0,0.0,0,0,216140.46,0,0.0,0.0,0.0,,no_esquema,0,no_listado
27,PLZ060318SHP,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,62046.4,62046.4,0.0,57.0,no_esquema,0,no_listado
27,QGY251009GQ8,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,137458.61,137458.61,0.0,51.0,no_esquema,0,no_listado
27,RTR051128RPS,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,174388.55,174388.55,0.0,5.0,no_esquema,0,no_listado
27,RTZ1104018HR,1,0,Mantenimiento,1,9860.0,9860.0,9860.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0,0,1119.0,1,9860.0,0.0,0.0,0,0,9860.0,0,0.0,0.0,0.0,,no_esquema,0,no_listado
27,RYF070110BHD,1,0,Transporte,3,244079.98,81359.99,118879.32,44547.44,1.0,3,1,1,1,3,0.0,0.0,0,0,1424.0,3,244079.98,0.0,0.0,0,0,244079.98,0,0.0,0.0,0.0,,no_esquema,0,no_listado
27,RYW151223A5F,1,0,Transporte,4,226943.94,56735.99,117281.44,39195.55,0.25,2,1,1,1,4,0.0,0.0,0,0,1545.0,2,91932.83,0.5,0.0,0,0,226943.94,0,0.0,0.0,0.0,,no_esquema,0,no_listado
27,UGO040818AHS,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,349941.43,349941.43,0.0,186.0,no_esquema,0,no_listado
27,UGT000328WWM,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,365870.55,365870.55,0.0,10.0,no_esquema,0,no_listado
27,UUF0809235BT,1,0,Seguridad,8,492628.15,61578.52,148796.22,38876.55,0.5,5,1,1,1,8,0.0,0.0,0,0,577.0,6,407107.22,0.25,0.0,0,0,492628.15,0,0.0,0.0,0.0,,no_esquema,0,no_listado
27,VIE110527I86,1,0,Logistica,5,236605.08,47321.02,114920.41,37199.58,0.2,4,1,1,1,2,0.0,0.0,0,0,139.0,5,236605.08,0.0,0.0,0,0,236605.08,0,0.0,0.0,0.0,,no_esquema,0,no_listado
27,VRN1701179RM,1,0,Seguridad,6,386176.04,64362.67,149696.24,55920.37,0.6667,4,1,1,1,6,0.1667,0.1667,0,0,2033.0,6,386176.04,0.0,0.0,0,0,386176.04,0,0.0,0.0,0.0,,no_esquema,0,no_listado
27,VXF231203WVA,1,0,Logistica,4,352068.49,88017.12,126089.0,41055.53,0.5,2,1,1,1,4,0.25,0.0,0,0,1411.0,4,352068.49,0.0,0.0,0,0,352068.49,0,0.0,0.0,0.0,,no_esquema,0,no_listado
27,WWI250727DFC,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,366472.97,366472.97,0.0,172.0,no_esquema,0,no_listado
27,WYO12031454E,0,1,cliente,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,,0,0.0,0.0,0.0,0,0,0.0,1,140661.89,140661.89,0.0,165.0,no_esquema,0,no_listado
